energy;distance;angle
-75.9611767374;1.1500;106.0
-75.9608379025;1.1500;107.0
-75.9604531119;1.1500;108.0
-75.9600228676;1.1500;109.0
-75.9595476979;1.1500;110.0
-75.9590281589;1.1500;111.0
-75.9584648347;1.1500;112.0
-75.9578583384;1.1500;113.0
-75.9572093127;1.1500;114.0
-75.9565184307;1.1500;115.0
-75.9557863965;1.1500;116.0
-75.9550139462;1.1500;117.0
-75.9542018484;1.1500;118.0
-75.9533509053;1.1500;119.0
-75.9524619531;1.1500;120.0
-75.9515358634;1.1500;121.0
-75.9505735434;1.1500;122.0
-75.9495759373;1.1500;123.0
-75.9485440272;1.1500;124.0
-75.9474788337;1.1500;125.0
-75.9463814172;1.1500;126.0
-75.9452528789;1.1500;127.0
-75.944094362;1.1500;128.0
-75.9429070525;1.1500;129.0
-75.9416921804;1.1500;130.0
-75.9404510213;1.1500;131.0
-75.9391848972;1.1500;132.0
-75.9378951775;1.1500;133.0
-75.9365832811;1.1500;134.0
-75.9352506767;1.1500;135.0
-75.9338988846;1.1500;136.0
-75.9325294779;1.1500;137.0
-75.9311440835;1.1500;138.0
-75.9297443835;1.1500;139.0
-75.9283321161;1.1500;140.0
-75.9269090769;1.1500;141.0
-75.9254771195;1.1500;142.0
-75.9240381569;1.1500;143.0
-75.9225941616;1.1500;144.0
-75.9211471662;1.1500;145.0
-75.919699264;1.1500;146.0
-75.9182526088;1.1500;147.0
-75.9168094147;1.1500;148.0
-75.9153719552;1.1500;149.0
-75.9139425628;1.1500;150.0
-75.9125236269;1.1500;151.0
-75.9111175926;1.1500;152.0
-75.9097269574;1.1500;153.0
-75.9083542687;1.1500;154.0
-75.9070021199;1.1500;155.0
-75.9056731457;1.1500;156.0
-75.9043700171;1.1500;157.0
-75.903095435;1.1500;158.0
-75.9018521236;1.1500;159.0
-75.9006428219;1.1500;160.0
-75.9405055747;1.1500;70.0
-75.9419444774;1.1500;71.0
-75.9433379487;1.1500;72.0
-75.9446851919;1.1500;73.0
-75.9459854642;1.1500;74.0
-75.9472380828;1.1500;75.0
-75.9484424277;1.1500;76.0
-75.9495979433;1.1500;77.0
-75.9507041388;1.1500;78.0
-75.9517605871;1.1500;79.0
-75.952766923;1.1500;80.0
-75.9537228403;1.1500;81.0
-75.954628089;1.1500;82.0
-75.9554824715;1.1500;83.0
-75.9562858393;1.1500;84.0
-75.9570380889;1.1500;85.0
-75.9577391581;1.1500;86.0
-75.958389023;1.1500;87.0
-75.9589876941;1.1500;88.0
-75.9595352141;1.1500;89.0
-75.9600316545;1.1500;90.0
-75.9604771136;1.1500;91.0
-75.9608717151;1.1500;92.0
-75.9612156057;1.1500;93.0
-75.9615089545;1.1500;94.0
-75.9617519518;1.1500;95.0
-75.9619448086;1.1500;96.0
-75.9620877564;1.1500;97.0
-75.9621810466;1.1500;98.0
-75.9622249512;1.1500;99.0
-75.9375210054;1.2000;100.0
-75.9374172249;1.2000;101.0
-75.9372669221;1.2000;102.0
-75.9370703433;1.2000;103.0
-75.9368277631;1.2000;104.0
-75.9365394839;1.2000;105.0
-75.9362058368;1.2000;106.0
-75.9358271814;1.2000;107.0
-75.9354039059;1.2000;108.0
-75.9349364276;1.2000;109.0
-75.934425193;1.2000;110.0
-75.933870678;1.2000;111.0
-75.933273388;1.2000;112.0
-75.9326338587;1.2000;113.0
-75.9319526559;1.2000;114.0
-75.9312303761;1.2000;115.0
-75.9304676468;1.2000;116.0
-75.9296651269;1.2000;117.0
-75.9288235076;1.2000;118.0
-75.9279435123;1.2000;119.0
-75.9270258974;1.2000;120.0
-75.9260714535;1.2000;121.0
-75.9250810053;1.2000;122.0
-75.9240554129;1.2000;123.0
-75.9229955725;1.2000;124.0
-75.9219024173;1.2000;125.0
-75.9207769188;1.2000;126.0
-75.9196200875;1.2000;127.0
-75.918432974;1.2000;128.0
-75.9172166707;1.2000;129.0
-75.9159723129;1.2000;130.0
-75.9147010799;1.2000;131.0
-75.9134041968;1.2000;132.0
-75.9120829362;1.2000;133.0
-75.9107386192;1.2000;134.0
-75.9093726176;1.2000;135.0
-75.9079863554;1.2000;136.0
-75.9065813109;1.2000;137.0
-75.905159018;1.2000;138.0
-75.9037210684;1.2000;139.0
-75.9022691137;1.2000;140.0
-75.9008048667;1.2000;141.0
-75.8993301037;1.2000;142.0
-75.8978466665;1.2000;143.0
-75.8963564636;1.2000;144.0
-75.8948614724;1.2000;145.0
-75.8933637405;1.2000;146.0
-75.8918653873;1.2000;147.0
-75.8903686049;1.2000;148.0
-75.8888756594;1.2000;149.0
-75.8873888911;1.2000;150.0
-75.885910715;1.2000;151.0
-75.8844436206;1.2000;152.0
-75.8829901707;1.2000;153.0
-75.8815530006;1.2000;154.0
-75.8801348155;1.2000;155.0
-75.8787383877;1.2000;156.0
-75.8773665527;1.2000;157.0
-75.8760222044;1.2000;158.0
-75.8747082889;1.2000;159.0
-75.8734277971;1.2000;160.0
-75.9190481106;1.2000;70.0
-75.9202893539;1.2000;71.0
-75.921494497;1.2000;72.0
-75.922662257;1.2000;73.0
-75.9237914416;1.2000;74.0
-75.9248809503;1.2000;75.0
-75.9259297744;1.2000;76.0
-75.9269369952;1.2000;77.0
-75.9279017813;1.2000;78.0
-75.928823384;1.2000;79.0
-75.9297011339;1.2000;80.0
-75.9305344348;1.2000;81.0
-75.9313227596;1.2000;82.0
-75.9320656446;1.2000;83.0
-75.932762685;1.2000;84.0
-75.9334135301;1.2000;85.0
-75.9340178788;1.2000;86.0
-75.9345754762;1.2000;87.0
-75.9350861097;1.2000;88.0
-75.935549606;1.2000;89.0
-75.9359658289;1.2000;90.0
-75.9363346765;1.2000;91.0
-75.9366560801;1.2000;92.0
-75.9369300022;1.2000;93.0
-75.9371564356;1.2000;94.0
-75.9373354024;1.2000;95.0
-75.9374669535;1.2000;96.0
-75.9375511683;1.2000;97.0
-75.9375881538;1.2000;98.0
-75.9375780453;1.2000;99.0
-75.9115053006;1.2500;100.0
-75.9113601031;1.2500;101.0
-75.9111702545;1.2500;102.0
-75.9109359144;1.2500;103.0
-75.9106572756;1.2500;104.0
-75.9103345634;1.2500;105.0
-75.9099680352;1.2500;106.0
-75.9095579798;1.2500;107.0
-75.9091047172;1.2500;108.0
-75.9086085978;1.2500;109.0
-75.9080700027;1.2500;110.0
-75.9074893428;1.2500;111.0
-75.9068670588;1.2500;112.0
-75.9062036211;1.2500;113.0
-75.9054995297;1.2500;114.0
-75.9047553141;1.2500;115.0
-75.9039715335;1.2500;116.0
-75.9031487767;1.2500;117.0
-75.9022876626;1.2500;118.0
-75.9013888404;1.2500;119.0
-75.9004529899;1.2500;120.0
-75.8994808222;1.2500;121.0
-75.8984730801;1.2500;122.0
-75.8974305389;1.2500;123.0
-75.8963540072;1.2500;124.0
-75.8952443277;1.2500;125.0
-75.8941023783;1.2500;126.0
-75.892929073;1.2500;127.0
-75.8917253636;1.2500;128.0
-75.8904922403;1.2500;129.0
-75.8892307338;1.2500;130.0
-75.8879419165;1.2500;131.0
-75.886626904;1.2500;132.0
-75.8852868575;1.2500;133.0
-75.883922985;1.2500;134.0
-75.8825365437;1.2500;135.0
-75.881128842;1.2500;136.0
-75.8797012419;1.2500;137.0
-75.8782551611;1.2500;138.0
-75.8767920757;1.2500;139.0
-75.8753135223;1.2500;140.0
-75.8738211014;1.2500;141.0
-75.8723164795;1.2500;142.0
-75.870801392;1.2500;143.0
-75.8692776466;1.2500;144.0
-75.8677471251;1.2500;145.0
-75.8662117875;1.2500;146.0
-75.864673674;1.2500;147.0
-75.8631349082;1.2500;148.0
-75.8615976995;1.2500;149.0
-75.860064346;1.2500;150.0
-75.8585372362;1.2500;151.0
-75.8570188518;1.2500;152.0
-75.8555117682;1.2500;153.0
-75.8540186564;1.2500;154.0
-75.8525422829;1.2500;155.0
-75.8510855097;1.2500;156.0
-75.8496512927;1.2500;157.0
-75.8482426792;1.2500;158.0
-75.8468628047;1.2500;159.0
-75.8455148873;1.2500;160.0
-75.8959611504;1.2500;70.0
-75.8970144765;1.2500;71.0
-75.8980413751;1.2500;72.0
-75.899040059;1.2500;73.0
-75.9000088604;1.2500;74.0
-75.9009462301;1.2500;75.0
-75.9018507344;1.2500;76.0
-75.9027210513;1.2500;77.0
-75.9035559652;1.2500;78.0
-75.9043543611;1.2500;79.0
-75.9051152193;1.2500;80.0
-75.9058376087;1.2500;81.0
-75.9065206813;1.2500;82.0
-75.9071636666;1.2500;83.0
-75.907765866;1.2500;84.0
-75.9083266484;1.2500;85.0
-75.9088454456;1.2500;86.0
-75.9093217483;1.2500;87.0
-75.9097551029;1.2500;88.0
-75.9101451081;1.2500;89.0
-75.9104914123;1.2500;90.0
-75.9107937116;1.2500;91.0
-75.9110517473;1.2500;92.0
-75.9112653046;1.2500;93.0
-75.9114342108;1.2500;94.0
-75.9115583338;1.2500;95.0
-75.9116375814;1.2500;96.0
-75.9116718999;1.2500;97.0
-75.9116612729;1.2500;98.0
-75.911605721;1.2500;99.0
-75.8848360342;1.3000;100.0
-75.8846566628;1.3000;101.0
-75.8844345675;1.3000;102.0
-75.8841698409;1.3000;103.0
-75.8838626121;1.3000;104.0
-75.8835130462;1.3000;105.0
-75.8831213422;1.3000;106.0
-75.8826877324;1.3000;107.0
-75.8822124811;1.3000;108.0
-75.8816958835;1.3000;109.0
-75.8811382653;1.3000;110.0
-75.8805399813;1.3000;111.0
-75.8799014153;1.3000;112.0
-75.8792229794;1.3000;113.0
-75.8785051133;1.3000;114.0
-75.8777482845;1.3000;115.0
-75.8769529877;1.3000;116.0
-75.8761197447;1.3000;117.0
-75.8752491048;1.3000;118.0
-75.8743416445;1.3000;119.0
-75.8733979681;1.3000;120.0
-75.8724187078;1.3000;121.0
-75.8714045243;1.3000;122.0
-75.8703561075;1.3000;123.0
-75.869274177;1.3000;124.0
-75.8681594834;1.3000;125.0
-75.8670128085;1.3000;126.0
-75.8658349671;1.3000;127.0
-75.8646268079;1.3000;128.0
-75.863389215;1.3000;129.0
-75.8621231092;1.3000;130.0
-75.8608294497;1.3000;131.0
-75.859509236;1.3000;132.0
-75.8581635095;1.3000;133.0
-75.8567933559;1.3000;134.0
-75.8553999071;1.3000;135.0
-75.853984344;1.3000;136.0
-75.8525478983;1.3000;137.0
-75.8510918561;1.3000;138.0
-75.8496175598;1.3000;139.0
-75.848126412;1.3000;140.0
-75.8466198782;1.3000;141.0
-75.8450994903;1.3000;142.0
-75.8435668501;1.3000;143.0
-75.8420236332;1.3000;144.0
-75.8404715927;1.3000;145.0
-75.8389125634;1.3000;146.0
-75.8373484656;1.3000;147.0
-75.8357813101;1.3000;148.0
-75.8342132018;1.3000;149.0
-75.8326463446;1.3000;150.0
-75.8310830456;1.3000;151.0
-75.8295257198;1.3000;152.0
-75.8279768937;1.3000;153.0
-75.8264392097;1.3000;154.0
-75.8249154297;1.3000;155.0
-75.823408438;1.3000;156.0
-75.8219212438;1.3000;157.0
-75.8204569823;1.3000;158.0
-75.8190189157;1.3000;159.0
-75.8176104316;1.3000;160.0
-75.8719629275;1.3000;70.0
-75.8728366267;1.3000;71.0
-75.8736939441;1.3000;72.0
-75.8745325445;1.3000;73.0
-75.8753502359;1.3000;74.0
-75.8761449672;1.3000;75.0
-75.8769148247;1.3000;76.0
-75.8776580273;1.3000;77.0
-75.8783729211;1.3000;78.0
-75.879057973;1.3000;79.0
-75.8797117651;1.3000;80.0
-75.8803329884;1.3000;81.0
-75.8809204368;1.3000;82.0
-75.8814730014;1.3000;83.0
-75.8819896655;1.3000;84.0
-75.8824694992;1.3000;85.0
-75.8829116552;1.3000;86.0
-75.8833153642;1.3000;87.0
-75.8836799313;1.3000;88.0
-75.8840047319;1.3000;89.0
-75.884289209;1.3000;90.0
-75.8845328696;1.3000;91.0
-75.8847352818;1.3000;92.0
-75.8848960725;1.3000;93.0
-75.8850149244;1.3000;94.0
-75.8850915739;1.3000;95.0
-75.8851258087;1.3000;96.0
-75.8851174658;1.3000;97.0
-75.885066429;1.3000;98.0
-75.8849726276;1.3000;99.0
-75.8579877727;1.3500;100.0
-75.8577807377;1.3500;101.0
-75.8575330353;1.3500;102.0
-75.8572447017;1.3500;103.0
-75.8569158128;1.3500;104.0
-75.8565464815;1.3500;105.0
-75.8561368563;1.3500;106.0
-75.855687119;1.3500;107.0
-75.8551974838;1.3500;108.0
-75.8546681953;1.3500;109.0
-75.8540995273;1.3500;110.0
-75.8534917821;1.3500;111.0
-75.852845289;1.3500;112.0
-75.8521604037;1.3500;113.0
-75.8514375079;1.3500;114.0
-75.8506770082;1.3500;115.0
-75.8498793362;1.3500;116.0
-75.849044948;1.3500;117.0
-75.8481743242;1.3500;118.0
-75.8472679699;1.3500;119.0
-75.8463264146;1.3500;120.0
-75.8453502127;1.3500;121.0
-75.8443399442;1.3500;122.0
-75.8432962144;1.3500;123.0
-75.8422196553;1.3500;124.0
-75.8411109261;1.3500;125.0
-75.8399707141;1.3500;126.0
-75.8387997358;1.3500;127.0
-75.8375987381;1.3500;128.0
-75.8363684993;1.3500;129.0
-75.8351098313;1.3500;130.0
-75.8338235802;1.3500;131.0
-75.8325106291;1.3500;132.0
-75.831171899;1.3500;133.0
-75.8298083519;1.3500;134.0
-75.8284209922;1.3500;135.0
-75.8270108695;1.3500;136.0
-75.8255790815;1.3500;137.0
-75.8241267763;1.3500;138.0
-75.8226551558;1.3500;139.0
-75.8211654787;1.3500;140.0
-75.8196590646;1.3500;141.0
-75.8181372969;1.3500;142.0
-75.8166016274;1.3500;143.0
-75.8150535806;1.3500;144.0
-75.813494758;1.3500;145.0
-75.8119268429;1.3500;146.0
-75.8103516058;1.3500;147.0
-75.80877091;1.3500;148.0
-75.8071867166;1.3500;149.0
-75.8056010914;1.3500;150.0
-75.8040162107;1.3500;151.0
-75.8024343678;1.3500;152.0
-75.80085798;1.3500;153.0
-75.7992895953;1.3500;154.0
-75.7977318992;1.3500;155.0
-75.7961877217;1.3500;156.0
-75.7946600441;1.3500;157.0
-75.7931520048;1.3500;158.0
-75.7916669049;1.3500;159.0
-75.7902082132;1.3500;160.0
-75.8475857907;1.3500;70.0
-75.848286127;1.3500;71.0
-75.8489804729;1.3500;72.0
-75.8496658896;1.3500;73.0
-75.8503396018;1.3500;74.0
-75.8509989974;1.3500;75.0
-75.8516416252;1.3500;76.0
-75.8522651911;1.3500;77.0
-75.8528675539;1.3500;78.0
-75.8534467196;1.3500;79.0
-75.8540008362;1.3500;80.0
-75.8545281875;1.3500;81.0
-75.8550271877;1.3500;82.0
-75.855496375;1.3500;83.0
-75.8559344063;1.3500;84.0
-75.8563400511;1.3500;85.0
-75.8567121862;1.3500;86.0
-75.8570497904;1.3500;87.0
-75.8573519394;1.3500;88.0
-75.8576178007;1.3500;89.0
-75.8578466288;1.3500;90.0
-75.8580377609;1.3500;91.0
-75.8581906123;1.3500;92.0
-75.8583046723;1.3500;93.0
-75.8583794999;1.3500;94.0
-75.8584147204;1.3500;95.0
-75.8584100213;1.3500;96.0
-75.858365149;1.3500;97.0
-75.8582799056;1.3500;98.0
-75.8581541455;1.3500;99.0
-75.8312962569;1.4000;100.0
-75.831067569;1.4000;101.0
-75.8308004259;1.4000;102.0
-75.8304948102;1.4000;103.0
-75.8301507456;1.4000;104.0
-75.8297682941;1.4000;105.0
-75.8293475539;1.4000;106.0
-75.8288886566;1.4000;107.0
-75.8283917659;1.4000;108.0
-75.827857075;1.4000;109.0
-75.827284806;1.4000;110.0
-75.8266752076;1.4000;111.0
-75.8260285542;1.4000;112.0
-75.8253451453;1.4000;113.0
-75.8246253041;1.4000;114.0
-75.8238693768;1.4000;115.0
-75.8230777327;1.4000;116.0
-75.822250763;1.4000;117.0
-75.8213888812;1.4000;118.0
-75.8204925227;1.4000;119.0
-75.8195621447;1.4000;120.0
-75.8185982269;1.4000;121.0
-75.8176012712;1.4000;122.0
-75.8165718025;1.4000;123.0
-75.8155103694;1.4000;124.0
-75.8144175443;1.4000;125.0
-75.8132939248;1.4000;126.0
-75.8121401344;1.4000;127.0
-75.8109568237;1.4000;128.0
-75.8097446715;1.4000;129.0
-75.8085043861;1.4000;130.0
-75.8072367071;1.4000;131.0
-75.805942407;1.4000;132.0
-75.8046222926;1.4000;133.0
-75.8032772076;1.4000;134.0
-75.8019080345;1.4000;135.0
-75.8005156968;1.4000;136.0
-75.799101162;1.4000;137.0
-75.7976654441;1.4000;138.0
-75.7962096067;1.4000;139.0
-75.7947347663;1.4000;140.0
-75.7932420958;1.4000;141.0
-75.7917328288;1.4000;142.0
-75.7902082629;1.4000;143.0
-75.7886697652;1.4000;144.0
-75.7871187764;1.4000;145.0
-75.7855568166;1.4000;146.0
-75.7839854904;1.4000;147.0
-75.782406494;1.4000;148.0
-75.7808216206;1.4000;149.0
-75.7792327685;1.4000;150.0
-75.777641948;1.4000;151.0
-75.7760512901;1.4000;152.0
-75.7744630548;1.4000;153.0
-75.7728796404;1.4000;154.0
-75.7713035934;1.4000;155.0
-75.7697376183;1.4000;156.0
-75.7681845889;1.4000;157.0
-75.7666475584;1.4000;158.0
-75.765129771;1.4000;159.0
-75.7636346724;1.4000;160.0
-75.8232216669;1.4000;70.0
-75.8237521986;1.4000;71.0
-75.8242874396;1.4000;72.0
-75.8248237986;1.4000;73.0
-75.8253578681;1.4000;74.0
-75.8258864271;1.4000;75.0
-75.8264064428;1.4000;76.0
-75.8269150693;1.4000;77.0
-75.8274096447;1.4000;78.0
-75.8278876875;1.4000;79.0
-75.8283468916;1.4000;80.0
-75.8287851199;1.4000;81.0
-75.8292003991;1.4000;82.0
-75.8295909119;1.4000;83.0
-75.8299549909;1.4000;84.0
-75.8302911107;1.4000;85.0
-75.8305978813;1.4000;86.0
-75.830874041;1.4000;87.0
-75.8311184488;1.4000;88.0
-75.8313300782;1.4000;89.0
-75.8315080098;1.4000;90.0
-75.8316514253;1.4000;91.0
-75.8317596009;1.4000;92.0
-75.8318319018;1.4000;93.0
-75.8318677755;1.4000;94.0
-75.8318667475;1.4000;95.0
-75.8318284152;1.4000;96.0
-75.8317524435;1.4000;97.0
-75.8316385601;1.4000;98.0
-75.831486551;1.4000;99.0
-75.8049956028;1.4500;100.0
-75.8047508063;1.4500;101.0
-75.8044699117;1.4500;102.0
-75.8041528432;1.4500;103.0
-75.8037995683;1.4500;104.0
-75.8034100939;1.4500;105.0
-75.8029844635;1.4500;106.0
-75.8025227551;1.4500;107.0
-75.8020250781;1.4500;108.0
-75.8014915721;1.4500;109.0
-75.8009224041;1.4500;110.0
-75.8003177678;1.4500;111.0
-75.7996778815;1.4500;112.0
-75.7990029875;1.4500;113.0
-75.7982933505;1.4500;114.0
-75.7975492573;1.4500;115.0
-75.7967710158;1.4500;116.0
-75.7959589547;1.4500;117.0
-75.7951134229;1.4500;118.0
-75.7942347897;1.4500;119.0
-75.7933234443;1.4500;120.0
-75.7923797961;1.4500;121.0
-75.791404275;1.4500;122.0
-75.7903973315;1.4500;123.0
-75.7893594372;1.4500;124.0
-75.7882910855;1.4500;125.0
-75.7871927922;1.4500;126.0
-75.7860650964;1.4500;127.0
-75.7849085613;1.4500;128.0
-75.7837237755;1.4500;129.0
-75.7825113542;1.4500;130.0
-75.7812719403;1.4500;131.0
-75.7800062063;1.4500;132.0
-75.7787148557;1.4500;133.0
-75.7773986249;1.4500;134.0
-75.7760582855;1.4500;135.0
-75.7746946461;1.4500;136.0
-75.7733085548;1.4500;137.0
-75.7719009023;1.4500;138.0
-75.7704726241;1.4500;139.0
-75.7690247044;1.4500;140.0
-75.7675581787;1.4500;141.0
-75.7660741384;1.4500;142.0
-75.7645737344;1.4500;143.0
-75.7630581816;1.4500;144.0
-75.7615287641;1.4500;145.0
-75.75998684;1.4500;146.0
-75.758433848;1.4500;147.0
-75.7568713128;1.4500;148.0
-75.7553008529;1.4500;149.0
-75.7537241877;1.4500;150.0
-75.752143146;1.4500;151.0
-75.7505596749;1.4500;152.0
-75.7489758497;1.4500;153.0
-75.7473938847;1.4500;154.0
-75.7458161448;1.4500;155.0
-75.7442451579;1.4500;156.0
-75.7426836288;1.4500;157.0
-75.7411344537;1.4500;158.0
-75.7396007358;1.4500;159.0
-75.7380858017;1.4500;160.0
-75.7991571998;1.4500;70.0
-75.7995182018;1.4500;71.0
-75.799894915;1.4500;72.0
-75.8002830753;1.4500;73.0
-75.8006786196;1.4500;74.0
-75.8010776949;1.4500;75.0
-75.8014766648;1.4500;76.0
-75.8018721116;1.4500;77.0
-75.8022608368;1.4500;78.0
-75.8026398581;1.4500;79.0
-75.8030064055;1.4500;80.0
-75.803357915;1.4500;81.0
-75.8036920218;1.4500;82.0
-75.8040065523;1.4500;83.0
-75.8042995151;1.4500;84.0
-75.8045690923;1.4500;85.0
-75.8048136302;1.4500;86.0
-75.8050316297;1.4500;87.0
-75.8052217369;1.4500;88.0
-75.8053827346;1.4500;89.0
-75.8055135325;1.4500;90.0
-75.8056131592;1.4500;91.0
-75.8056807537;1.4500;92.0
-75.8057155574;1.4500;93.0
-75.805716907;1.4500;94.0
-75.805684227;1.4500;95.0
-75.8056170233;1.4500;96.0
-75.8055148771;1.4500;97.0
-75.8053774388;1.4500;98.0
-75.8052044229;1.4500;99.0
-75.7792456872;1.5000;100.0
-75.7789897645;1.5000;101.0
-75.7787002145;1.5000;102.0
-75.7783768953;1.5000;103.0
-75.77801971;1.5000;104.0
-75.7776286034;1.5000;105.0
-75.7772035586;1.5000;106.0
-75.7767445943;1.5000;107.0
-75.7762517618;1.5000;108.0
-75.7757251428;1.5000;109.0
-75.7751648473;1.5000;110.0
-75.7745710117;1.5000;111.0
-75.7739437976;1.5000;112.0
-75.7732833899;1.5000;113.0
-75.7725899959;1.5000;114.0
-75.7718638443;1.5000;115.0
-75.7711051843;1.5000;116.0
-75.7703142853;1.5000;117.0
-75.7694914359;1.5000;118.0
-75.768636944;1.5000;119.0
-75.7677511364;1.5000;120.0
-75.7668343588;1.5000;121.0
-75.7658869759;1.5000;122.0
-75.7649093715;1.5000;123.0
-75.7639019491;1.5000;124.0
-75.7628651317;1.5000;125.0
-75.7617993634;1.5000;126.0
-75.7607051088;1.5000;127.0
-75.7595828551;1.5000;128.0
-75.7584331121;1.5000;129.0
-75.7572564135;1.5000;130.0
-75.7560533184;1.5000;131.0
-75.7548244124;1.5000;132.0
-75.7535703091;1.5000;133.0
-75.7522916517;1.5000;134.0
-75.7509891149;1.5000;135.0
-75.7496634071;1.5000;136.0
-75.7483152723;1.5000;137.0
-75.7469454928;1.5000;138.0
-75.7455548915;1.5000;139.0
-75.7441443354;1.5000;140.0
-75.7427147382;1.5000;141.0
-75.7412670644;1.5000;142.0
-75.7398023328;1.5000;143.0
-75.7383216208;1.5000;144.0
-75.7368260694;1.5000;145.0
-75.7353168878;1.5000;146.0
-75.7337953598;1.5000;147.0
-75.7322628492;1.5000;148.0
-75.7307208077;1.5000;149.0
-75.7291707815;1.5000;150.0
-75.7276144204;1.5000;151.0
-75.7260534869;1.5000;152.0
-75.7244898664;1.5000;153.0
-75.7229255786;1.5000;154.0
-75.7213627902;1.5000;155.0
-75.7198038284;1.5000;156.0
-75.7182511967;1.5000;157.0
-75.7167075915;1.5000;158.0
-75.7151759209;1.5000;159.0
-75.7136593249;1.5000;160.0
-75.775601795;1.5000;70.0
-75.7757899223;1.5000;71.0
-75.776005096;1.5000;72.0
-75.7762424038;1.5000;73.0
-75.7764971422;1.5000;74.0
-75.7767648343;1.5000;75.0
-75.7770412422;1.5000;76.0
-75.7773223751;1.5000;77.0
-75.777604493;1.5000;78.0
-75.7778841062;1.5000;79.0
-75.7781579727;1.5000;80.0
-75.7784230923;1.5000;81.0
-75.7786766989;1.5000;82.0
-75.778916252;1.5000;83.0
-75.7791394257;1.5000;84.0
-75.7793440982;1.5000;85.0
-75.7795283405;1.5000;86.0
-75.7796904046;1.5000;87.0
-75.7798287119;1.5000;88.0
-75.7799418421;1.5000;89.0
-75.7800285219;1.5000;90.0
-75.7800876142;1.5000;91.0
-75.7801181083;1.5000;92.0
-75.7801191098;1.5000;93.0
-75.7800898315;1.5000;94.0
-75.7800295853;1.5000;95.0
-75.7799377733;1.5000;96.0
-75.7798138812;1.5000;97.0
-75.7796574709;1.5000;98.0
-75.7794681742;1.5000;99.0
-75.7541522291;1.5500;100.0
-75.7538894694;1.5500;101.0
-75.7535956357;1.5500;102.0
-75.7532705086;1.5500;103.0
-75.752913918;1.5500;104.0
-75.7525257388;1.5500;105.0
-75.7521058868;1.5500;106.0
-75.7516543159;1.5500;107.0
-75.7511710148;1.5500;108.0
-75.7506560043;1.5500;109.0
-75.7501093351;1.5500;110.0
-75.7495310853;1.5500;111.0
-75.7489213593;1.5500;112.0
-75.7482802856;1.5500;113.0
-75.7476080157;1.5500;114.0
-75.7469047226;1.5500;115.0
-75.7461706004;1.5500;116.0
-75.7454058632;1.5500;117.0
-75.7446107441;1.5500;118.0
-75.7437854955;1.5500;119.0
-75.7429303879;1.5500;120.0
-75.7420457104;1.5500;121.0
-75.7411317703;1.5500;122.0
-75.7401888931;1.5500;123.0
-75.7392174228;1.5500;124.0
-75.7382177222;1.5500;125.0
-75.7371901732;1.5500;126.0
-75.7361351776;1.5500;127.0
-75.7350531573;1.5500;128.0
-75.7339445556;1.5500;129.0
-75.7328098375;1.5500;130.0
-75.7316494913;1.5500;131.0
-75.7304640296;1.5500;132.0
-75.7292539903;1.5500;133.0
-75.7280199383;1.5500;134.0
-75.7267624674;1.5500;135.0
-75.7254822016;1.5500;136.0
-75.7241797974;1.5500;137.0
-75.7228559459;1.5500;138.0
-75.7215113752;1.5500;139.0
-75.7201468533;1.5500;140.0
-75.7187631909;1.5500;141.0
-75.7173612445;1.5500;142.0
-75.7159419203;1.5500;143.0
-75.714506178;1.5500;144.0
-75.7130550353;1.5500;145.0
-75.7115895727;1.5500;146.0
-75.7101109387;1.5500;147.0
-75.7086203563;1.5500;148.0
-75.7071191289;1.5500;149.0
-75.7056086481;1.5500;150.0
-75.7040904019;1.5500;151.0
-75.7025659836;1.5500;152.0
-75.7010371022;1.5500;153.0
-75.6995055933;1.5500;154.0
-75.6979734324;1.5500;155.0
-75.6964427488;1.5500;156.0
-75.6949158414;1.5500;157.0
-75.6933951969;1.5500;158.0
-75.6918835095;1.5500;159.0
-75.6903837033;1.5500;160.0
-75.7527104146;1.5500;70.0
-75.7527186631;1.5500;71.0
-75.7527656454;1.5500;72.0
-75.7528458867;1.5500;73.0
-75.7529541084;1.5500;74.0
-75.7530852563;1.5500;75.0
-75.7532345218;1.5500;76.0
-75.7533973581;1.5500;77.0
-75.7535694887;1.5500;78.0
-75.7537469125;1.5500;79.0
-75.7539259038;1.5500;80.0
-75.7541030083;1.5500;81.0
-75.754275037;1.5500;82.0
-75.7544390566;1.5500;83.0
-75.7545923792;1.5500;84.0
-75.7547325503;1.5500;85.0
-75.7548573359;1.5500;86.0
-75.7549647091;1.5500;87.0
-75.755052837;1.5500;88.0
-75.7551200673;1.5500;89.0
-75.7551649152;1.5500;90.0
-75.755186051;1.5500;91.0
-75.7551822882;1.5500;92.0
-75.7551525716;1.5500;93.0
-75.7550959672;1.5500;94.0
-75.7550116518;1.5500;95.0
-75.7548989035;1.5500;96.0
-75.7547570933;1.5500;97.0
-75.754585677;1.5500;98.0
-75.7543841877;1.5500;99.0
-75.7297816421;1.6000;100.0
-75.7295155459;1.6000;101.0
-75.7292209914;1.6000;102.0
-75.7288976699;1.6000;103.0
-75.7285453276;1.6000;104.0
-75.7281637606;1.6000;105.0
-75.7277528105;1.6000;106.0
-75.7273123605;1.6000;107.0
-75.7268423324;1.6000;108.0
-75.7263426829;1.6000;109.0
-75.7258134012;1.6000;110.0
-75.7252545066;1.6000;111.0
-75.7246660463;1.6000;112.0
-75.7240480932;1.6000;113.0
